STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES
CA001108447,9/29/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,172,",,C",133,",,C",,
CA001108447,9/30/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,178,",,C",106,",,C",,
CA001108447,10/1/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,156,",,C",89,",,C",,
CA001108447,10/2/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,156,",,C",39,",,C",,
CA001108447,10/3/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",264,",,C",0,",,C",,,144,",,C",56,",,C",,
CA001108447,10/4/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",124,",,C",0,",,C",,,133,",,C",89,",,C",,
CA001108447,10/5/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",15,",,C",0,",,C",,,139,",,C",72,",,C",,
CA001108447,10/6/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",43,",,C",0,",,C",,,106,",,C",67,",,C",,
CA001108447,10/7/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,128,",,C",-6,",,C",,
CA001108447,10/8/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",127,",,C",0,",,C",,,83,",,C",39,",,C",,
CA001108447,10/9/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",36,",,C",0,",,C",,,133,",,C",78,",,C",,
CA001108447,10/10/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",28,",,C",0,",,C",,,122,",,C",50,",,C",,
CA001108447,10/11/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,161,",,C",94,",,C",,
CA001108447,10/12/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,139,",,C",61,",,C",,
CA001108447,10/13/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,122,",,C",22,",,C",,
CA001108447,10/14/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",66,",,C",0,",,C",,,100,",,C",28,",,C",,
CA001108447,10/15/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,133,",,C",83,",,C",,
CA001108447,10/16/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,111,",,C",28,",,C",,
CA001108447,10/17/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,111,",,C",6,",,C",,
CA001108447,10/18/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,100,",,C",-17,",,C",,
CA001108447,10/19/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,100,",,C",-22,",,C",,
CA001108447,10/20/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,100,",,C",-28,",,C",,
CA001108447,10/21/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,117,",,C",11,",,C",,
CA001108447,10/22/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,100,",,C",61,",,C",,
CA001108447,10/23/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,117,",,C",0,",,C",,
CA001108447,10/24/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,111,",,C",67,",,C",,
CA001108447,10/25/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,",,C",,,100,",,C",39,",,C",,
CA001108447,10/26/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",25,",,C",0,",,C",,,106,",,C",78,",,C",,
CA001108447,10/27/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",234,",,C",0,",,C",,,128,",,C",89,",,C",,
CA001108447,10/28/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,144,",,C",100,",,C",,
CA001108447,10/29/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,128,",,C",22,",,C",,
CA001108447,10/30/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,111,",,C",0,",,C",,
CA001108447,10/31/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,161,",,C",17,",,C",,
CA001108447,11/1/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,128,",,C",17,",,C",,
CA001108447,11/2/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,167,",,C",33,",,C",,
CA001108447,11/3/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,167,",,C",17,",,C",,
CA001108447,11/4/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,161,",,C",67,",,C",,
CA001108447,11/5/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,133,",,C",33,",,C",,
CA001108447,11/6/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,100,",,C",28,",,C",,
CA001108447,11/7/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",43,",,C",0,",,C",,,139,",,C",33,",,C",,
CA001108447,11/8/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",109,",,C",0,",,C",,,106,",,C",72,",,C",,
CA001108447,11/9/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",15,",,C",0,",,C",,,111,",,C",72,",,C",,
CA001108447,11/10/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",94,",,C",0,",,C",,,94,",,C",67,",,C",,
CA001108447,11/11/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",74,",,C",0,",,C",,,117,",,C",67,",,C",,
CA001108447,11/12/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",13,",,C",0,",,C",,,106,",,C",67,",,C",,
CA001108447,11/13/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",132,",,C",0,",,C",,,111,",,C",56,",,C",,
CA001108447,11/14/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,133,",,C",78,",,C",,
CA001108447,11/15/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,106,",,C",22,",,C",,
CA001108447,11/16/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",51,",,C",0,",,C",,,133,",,C",67,",,C",,
CA001108447,11/17/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",132,",,C",0,",,C",,,122,",,C",78,",,C",,
CA001108447,11/18/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,128,",,C",94,",,C",,
CA001108447,11/19/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,89,",,C",39,",,C",,
CA001108447,11/20/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,111,",,C",-6,",,C",,
CA001108447,11/21/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",0,",,C",,,122,",,C",11,",,C",,
CA001108447,11/22/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",147,",,C",0,",,C",,,122,",,C",72,",,C",,
CA001108447,11/23/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",53,",,C",0,",,C",,,106,",,C",72,",,C",,
CA001108447,11/24/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",147,",,C",0,",,C",,,133,",,C",83,",,C",,
CA001108447,11/25/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",114,",,C",0,",,C",,,122,",,C",83,",,C",,
CA001108447,11/26/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",196,",,C",0,",,C",,,133,",,C",67,",,C",,
CA001108447,11/27/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",0,",,C",,,128,",,C",78,",,C",,
CA001108447,11/28/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",28,",,C",0,",,C",,,106,",,C",67,",,C",,
CA001108447,11/29/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",117,",,C",0,",,C",,,78,",,C",50,",,C",,
CA001108447,11/30/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",163,",,C",0,",,C",,,94,",,C",56,",,C",,
CA001108447,12/1/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",140,",,C",0,",,C",,,106,",,C",61,",,C",,
CA001108447,12/2/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",5,",,C",0,",,C",,,83,",,C",50,",,C",,
CA001108447,12/3/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",41,",,C",0,",,C",,,56,",,C",-6,",,C",,
CA001108447,12/4/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,",,C",,,111,",,C",28,",,C",,
CA001108447,12/5/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",53,",,C",0,",,C",,,89,",,C",50,",,C",,
CA001108447,12/6/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,83,",,C",11,",,C",,
CA001108447,12/7/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,50,",,C",-22,",,C",,
CA001108447,12/8/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",43,",,C",0,"T,,C",,,44,",,C",-61,",,C",,
CA001108447,12/9/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,56,",,C",6,",,C",,
CA001108447,12/10/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,39,",,C",-61,",,C",,
CA001108447,12/11/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",15,",,C",15,",,C",,,6,",,C",-44,",,C",,
CA001108447,12/12/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",8,",,C",0,"T,,C",,,22,",,C",-11,",,C",,
CA001108447,12/13/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,44,",,C",0,",,C",,
CA001108447,12/14/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",76,",,C",0,",,C",,,56,",,C",17,",,C",,
CA001108447,12/15/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",15,",,C",0,",,C",,,72,",,C",33,",,C",,
CA001108447,12/16/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",99,",,C",5,",,C",,,44,",,C",-6,",,C",,
CA001108447,12/17/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",81,",,C",0,"T,,C",,,67,",,C",0,",,C",,
CA001108447,12/18/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",18,",,C",,,17,",,C",-28,",,C",,
CA001108447,12/19/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",,,-33,",,C",-61,",,C",,
CA001108447,12/20/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",5,",,C",0,"T,,C",,,0,",,C",-61,",,C",,
CA001108447,12/21/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",137,",,C",0,"T,,C",,,33,",,C",-22,",,C",,
CA001108447,12/22/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",5,",,C",0,",,C",,,61,",,C",6,",,C",,
CA001108447,12/23/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",183,",,C",0,",,C",,,39,",,C",6,",,C",,
CA001108447,12/24/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",84,",,C",43,",,C",,,33,",,C",-33,",,C",,
CA001108447,12/25/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,",,C",,,56,",,C",0,",,C",,
CA001108447,12/26/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",150,",,C",0,"T,,C",,,67,",,C",-22,",,C",,
CA001108447,12/27/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",160,",,C",0,"T,,C",,,44,",,C",6,",,C",,
CA001108447,12/28/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",282,",,C",0,",,C",,,100,",,C",22,",,C",,
CA001108447,12/29/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",0,"T,,C",,,89,",,C",28,",,C",,
CA001108447,12/30/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",18,",,C",,,39,",,C",-28,",,C",,
CA001108447,12/31/1949,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",25,",,C",25,",,C",,,6,",,C",-28,",,C",,
CA001108447,1/1/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",13,",,C",13,",,C",,,-11,",,C",-72,",,C",,
CA001108447,1/2/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-83,",,C",-144,",,C",,
CA001108447,1/3/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",94,",,C",94,",,C",,,-56,",,C",-133,",,C",,
CA001108447,1/4/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",,,-44,",,C",-144,",,C",,
CA001108447,1/5/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",56,",,C",33,",,C",,,17,",,C",-89,",,C",,
CA001108447,1/6/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",28,",,C",0,"T,,C",,,39,",,C",-17,",,C",,
CA001108447,1/7/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,"T,,C",,,33,",,C",0,",,C",,
CA001108447,1/8/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",38,",,C",38,",,C",,,6,",,C",-67,",,C",,
CA001108447,1/9/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",71,",,C",71,",,C",,,11,",,C",-39,",,C",,
CA001108447,1/10/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",48,",,C",10,",,C",,,44,",,C",-11,",,C",,
CA001108447,1/11/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",64,",,C",64,",,C",,,0,",,C",-33,",,C",,
CA001108447,1/12/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",71,",,C",71,",,C",,,-67,",,C",-106,",,C",,
CA001108447,1/13/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",,,-111,",,C",-161,",,C",,
CA001108447,1/14/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",5,",,C",5,",,C",,,-106,",,C",-178,",,C",,
CA001108447,1/15/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",,,-78,",,C",-133,",,C",,
CA001108447,1/16/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",,,-78,",,C",-144,",,C",,
CA001108447,1/17/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-94,",,C",-139,",,C",,
CA001108447,1/18/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-72,",,C",-167,",,C",,
CA001108447,1/19/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",137,",,C",48,",,C",,,11,",,C",-111,",,C",,
CA001108447,1/20/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",137,",,C",0,",,C",,,72,",,C",-33,",,C",,
CA001108447,1/21/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",117,",,C",0,",,C",,,78,",,C",33,",,C",,
CA001108447,1/22/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",,,50,",,C",28,",,C",,
CA001108447,1/23/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",206,",,C",206,",,C",,,6,",,C",-33,",,C",,
CA001108447,1/24/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-106,",,C",-150,",,C",,
CA001108447,1/25/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",180,",,C",180,",,C",,,-56,",,C",-172,",,C",,
CA001108447,1/26/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",89,",,C",89,",,C",,,-61,",,C",-94,",,C",,
CA001108447,1/27/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-50,",,C",-128,",,C",,
CA001108447,1/28/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-28,",,C",-156,",,C",,
CA001108447,1/29/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-44,",,C",-117,",,C",,
CA001108447,1/30/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-56,",,C",-156,",,C",,
CA001108447,1/31/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",18,",,C",,,-67,",,C",-150,",,C",,
CA001108447,2/1/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",,,-50,",,C",-161,",,C",,
CA001108447,2/2/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,-6,",,C",-100,",,C",,
CA001108447,2/3/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",51,",,C",38,",,C",,,0,",,C",-150,",,C",,
CA001108447,2/4/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",173,",,C",0,"T,,C",,,44,",,C",-50,",,C",,
CA001108447,2/5/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",66,",,C",0,",,C",,,67,",,C",11,",,C",,
CA001108447,2/6/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",5,",,C",0,",,C",,,67,",,C",22,",,C",,
CA001108447,2/7/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",150,",,C",0,",,C",,,56,",,C",0,",,C",,
CA001108447,2/8/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",8,",,C",0,",,C",,,61,",,C",28,",,C",,
CA001108447,2/9/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,",,C",,,61,",,C",6,",,C",,
CA001108447,2/10/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",76,",,C",0,",,C",,,44,",,C",11,",,C",,
CA001108447,2/11/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",13,",,C",0,",,C",,,78,",,C",11,",,C",,
CA001108447,2/12/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",348,",,C",0,",,C",,,56,",,C",28,",,C",,
CA001108447,2/13/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",3,",,C",0,",,C",,,100,",,C",28,",,C",,
CA001108447,2/14/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",104,",,C",0,",,C",,,94,",,C",44,",,C",,
CA001108447,2/15/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",64,",,C",0,",,C",,,100,",,C",61,",,C",,
CA001108447,2/16/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",8,",,C",0,",,C",,,78,",,C",50,",,C",,
CA001108447,2/17/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",15,",,C",0,",,C",,,72,",,C",17,",,C",,
CA001108447,2/18/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",33,",,C",0,",,C",,,89,",,C",44,",,C",,
CA001108447,2/19/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,",,C",,,72,",,C",6,",,C",,
CA001108447,2/20/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",114,",,C",0,",,C",,,83,",,C",11,",,C",,
CA001108447,2/21/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",315,",,C",0,"T,,C",,,67,",,C",17,",,C",,
CA001108447,2/22/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,111,",,C",39,",,C",,
CA001108447,2/23/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",94,",,C",0,",,C",,,56,",,C",28,",,C",,
CA001108447,2/24/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",43,",,C",0,",,C",,,106,",,C",33,",,C",,
CA001108447,2/25/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",348,",,C",0,",,C",,,100,",,C",39,",,C",,
CA001108447,2/26/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,94,",,C",50,",,C",,
CA001108447,2/27/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,83,",,C",6,",,C",,
CA001108447,2/28/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,67,",,C",-11,",,C",,
CA001108447,3/1/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",66,",,C",0,",,C",,,111,",,C",-22,",,C",,
CA001108447,3/2/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",137,",,C",0,",,C",,,83,",,C",50,",,C",,
CA001108447,3/3/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",119,",,C",0,",,C",,,100,",,C",67,",,C",,
CA001108447,3/4/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",74,",,C",0,",,C",,,89,",,C",33,",,C",,
CA001108447,3/5/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",102,",,C",0,",,C",,,50,",,C",33,",,C",,
CA001108447,3/6/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",,,83,",,C",33,",,C",,
CA001108447,3/7/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,89,",,C",0,",,C",,
CA001108447,3/8/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",56,",,C",0,",,C",,,56,",,C",28,",,C",,
CA001108447,3/9/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",43,",,C",0,"T,,C",,,83,",,C",28,",,C",,
CA001108447,3/10/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",25,",,C",0,"T,,C",,,50,",,C",0,",,C",,
CA001108447,3/11/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",,,61,",,C",-28,",,C",,
CA001108447,3/12/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",25,",,C",0,"T,,C",,,67,",,C",-11,",,C",,
CA001108447,3/13/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",8,",,C",0,"T,,C",,,72,",,C",6,",,C",,
CA001108447,3/14/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",0,",,C",,,50,",,C",22,",,C",,
CA001108447,3/15/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",25,",,C",0,",,C",,,78,",,C",28,",,C",,
CA001108447,3/16/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",178,",,C",0,",,C",,,78,",,C",56,",,C",,
CA001108447,3/17/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",155,",,C",0,",,C",,,78,",,C",44,",,C",,
CA001108447,3/18/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",287,",,C",0,",,C",,,67,",,C",28,",,C",,
CA001108447,3/19/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",41,",,C",0,",,C",,,111,",,C",28,",,C",,
CA001108447,3/20/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",36,",,C",0,",,C",,,94,",,C",17,",,C",,
CA001108447,3/21/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",69,",,C",0,",,C",,,111,",,C",22,",,C",,
CA001108447,3/22/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",0,",,C",,,94,",,C",33,",,C",,
CA001108447,3/23/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",23,",,C",0,",,C",,,83,",,C",28,",,C",,
CA001108447,3/24/1950,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",23,",,C",0,",,C",,,111,",,C",44,",,C",,
